@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
31078,e5ce85786e703dc6,0.463035,0.646571,cluster6
31079,e5ce85786e703dc6,0.463022,0.646566,cluster6
31080,e5ce85786e703dc6,0.463035,0.646571,cluster6
31081,e5ce85786e703dc6,0.463035,0.646571,cluster6
31082,e5ce85786e703dc6,0.463035,0.646571,cluster6
31083,e5ce85786e703dc6,0.463022,0.646566,cluster6
31084,e5ce85786e703dc6,0.463029,0.646569,cluster6
31085,e5ce85786e703dc6,0.463022,0.646566,cluster6
31086,e6437df109998a1d,0.358771,0.676394,cluster10
31087,e6437df109998a1d,0.358771,0.676394,cluster10
31088,e6437df109998a1d,0.358723,0.676408,cluster10
31089,e6437df109998a1d,0.358771,0.676394,cluster10
31090,e6437df109998a1d,0.358833,0.67634,cluster10
31091,e6437df109998a1d,0.358861,0.676338,cluster10
31092,e6437df109998a1d,0.358861,0.676338,cluster10
31093,e6437df109998a1d,0.358861,0.676338,cluster10
31094,e6437df109998a1d,0.357104,0.676359,cluster10
31095,e6437df109998a1d,0.357103,0.67636,cluster10
31096,e6437df109998a1d,0.358792,0.67629,cluster10
31097,e6437df109998a1d,0.358792,0.67629,cluster10
31098,e6437df109998a1d,0.357103,0.67636,cluster10
31099,e6437df109998a1d,0.357106,0.676361,cluster10
31100,e6437df109998a1d,0.357106,0.67636,cluster10
31101,e6437df109998a1d,0.357103,0.67636,cluster10
31102,e6437df109998a1d,0.359061,0.676221,cluster10
31103,e6437df109998a1d,0.359062,0.67622,cluster10
31104,e6437df109998a1d,0.359064,0.676218,cluster10
31105,e6437df109998a1d,0.359064,0.676217,cluster10
31106,e66f95d50115c961,0.309379,0.631731,cluster2
31107,e66f95d50115c961,0.309379,0.631731,cluster2
31108,e66f95d50115c961,0.309379,0.631731,cluster2
31109,e66f95d50115c961,0.309379,0.631731,cluster2
31110,e67e300d2b7549ab,0.25338,0.627874,cluster1
31111,e67e300d2b7549ab,0.25338,0.627873,cluster1
31112,e67e300d2b7549ab,0.25338,0.627874,cluster1
31113,e73518bb3227273d,0.445925,0.649235,cluster6
31114,e73518bb3227273d,0.445925,0.649235,cluster6
31115,e73518bb3227273d,0.445837,0.649212,cluster6
31116,e73ca63743bc2f7f,0.574133,0.665119,cluster9
31117,e73ca63743bc2f7f,0.574135,0.665124,cluster9
31118,e7513740a332851f,0.363114,0.651282,cluster7
31119,e7602f59aa78eb0b,0.43079,0.655617,cluster4
31120,e3d993b2938c1edd,0.401875,0.657892,cluster5
31121,e3d993b2938c1edd,0.401875,0.657891,cluster5
31122,e3e5c25c72ffa43a,0.486282,0.675936,cluster3
31123,e3e5c25c72ffa43a,0.486282,0.675936,cluster3
31124,e4032a95db322656,0.259992,0.63177,cluster1
31125,e4032a95db322656,0.259995,0.63177,cluster1
31126,e4032a95db322656,0.259992,0.63177,cluster1
31127,e4032a95db322656,0.259992,0.63177,cluster1
31128,e4032a95db322656,0.259992,0.63177,cluster1
31129,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31130,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31131,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31132,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31133,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31134,e4a354aed3c23c2b,0.357019,0.674553,cluster10
31135,e4a354aed3c23c2b,0.357019,0.674553,cluster10
31136,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31137,e4b91ac33cbbfb72,0.366723,0.672051,cluster7
31138,e5620fb4d750cf8d,0.35687,0.673036,cluster10
31139,e5620fb4d750cf8d,0.35687,0.673036,cluster10
31140,e5ff13ef40350a79,0.254758,0.611876,cluster1
31141,e5ff13ef40350a79,0.254756,0.611875,cluster1
31142,e5ff13ef40350a79,0.254756,0.611875,cluster1
31143,e5ff13ef40350a79,0.25476,0.611875,cluster1
31144,e5ff13ef40350a79,0.254762,0.611875,cluster1
31145,e5ff13ef40350a79,0.254757,0.611876,cluster1
31146,e607fefba03d467,0.482602,0.685723,cluster3
31147,e607fefba03d467,0.482602,0.685723,cluster3
31148,e607fefba03d467,0.482602,0.685723,cluster3
31149,e607fefba03d467,0.482602,0.685723,cluster3
31150,e607fefba03d467,0.482602,0.685723,cluster3
31151,e607fefba03d467,0.482573,0.685729,cluster3
31152,e607fefba03d467,0.482602,0.685723,cluster3
31153,e607fefba03d467,0.482582,0.685729,cluster3
31154,e6437df109998a1d,0.359061,0.676221,cluster10
31155,e6437df109998a1d,0.359062,0.676221,cluster10
31156,e65819e6550ddbfa,0.430689,0.655383,cluster4
31157,e65819e6550ddbfa,0.430687,0.655377,cluster4
31158,e65819e6550ddbfa,0.430687,0.655377,cluster4
31159,e65819e6550ddbfa,0.430687,0.655377,cluster4
31160,e65819e6550ddbfa,0.430687,0.655377,cluster4
31161,e65819e6550ddbfa,0.430687,0.655377,cluster4
31162,e65819e6550ddbfa,0.430688,0.65538,cluster4
31163,e65819e6550ddbfa,0.430687,0.655377,cluster4
31164,e65819e6550ddbfa,0.430687,0.655377,cluster4
31165,e65819e6550ddbfa,0.430687,0.655378,cluster4
31166,e65819e6550ddbfa,0.430687,0.655377,cluster4
31167,e65819e6550ddbfa,0.430687,0.655377,cluster4
31168,e65819e6550ddbfa,0.430687,0.655377,cluster4
31169,e65819e6550ddbfa,0.430687,0.655377,cluster4
31170,e65819e6550ddbfa,0.430687,0.655377,cluster4
31171,e65819e6550ddbfa,0.430687,0.655377,cluster4
31172,e65819e6550ddbfa,0.430687,0.655377,cluster4
31173,e65819e6550ddbfa,0.430689,0.655383,cluster4
31174,e65819e6550ddbfa,0.430689,0.655382,cluster4
31175,e65819e6550ddbfa,0.430687,0.655377,cluster4
31176,e65819e6550ddbfa,0.430687,0.655377,cluster4
31177,e6647084adfa8ece,0.438699,0.64019,cluster4
31178,e6647084adfa8ece,0.43881,0.640098,cluster4
31179,e6647084adfa8ece,0.438657,0.640091,cluster4
31180,e6647084adfa8ece,0.438812,0.640098,cluster4
31181,e6647084adfa8ece,0.438699,0.64019,cluster4
31182,e6647084adfa8ece,0.438699,0.64019,cluster4
31183,e6647084adfa8ece,0.438699,0.64019,cluster4
31184,e66f95d50115c961,0.309379,0.631731,cluster2
31185,e70ece1daa7b0c52,0.410558,0.619551,cluster0
31186,e73518bb3227273d,0.445925,0.649235,cluster6
31187,e73518bb3227273d,0.445837,0.649212,cluster6
31188,e73518bb3227273d,0.445925,0.649235,cluster6
31189,e73518bb3227273d,0.445837,0.649212,cluster6
31190,e73518bb3227273d,0.445925,0.649235,cluster6
31191,e73518bb3227273d,0.445837,0.649212,cluster6
31192,e73518bb3227273d,0.445776,0.649518,cluster6
31193,e73518bb3227273d,0.445925,0.649235,cluster6
31194,e73518bb3227273d,0.445776,0.649518,cluster6
31195,e73518bb3227273d,0.445925,0.649235,cluster6
31196,e73518bb3227273d,0.445837,0.649212,cluster6
31197,e73518bb3227273d,0.445925,0.649235,cluster6
31198,e73518bb3227273d,0.445837,0.649212,cluster6
31199,e73518bb3227273d,0.445925,0.649235,cluster6
31200,e73518bb3227273d,0.445837,0.649212,cluster6
31201,e73518bb3227273d,0.445837,0.649212,cluster6
31202,e73518bb3227273d,0.445837,0.649212,cluster6
31203,e823ec0567e167b5,0.25886,0.634001,cluster1
31204,e823ec0567e167b5,0.259016,0.634024,cluster1
31205,e823ec0567e167b5,0.258951,0.63397,cluster1
31206,e823ec0567e167b5,0.258864,0.633996,cluster1
31207,e823ec0567e167b5,0.25886,0.634001,cluster1
31208,e82c24cb3ba8d54d,0.414938,0.627982,cluster0
31209,e82c24cb3ba8d54d,0.414937,0.627981,cluster0
31210,e82c24cb3ba8d54d,0.414925,0.627971,cluster0
31211,e82c24cb3ba8d54d,0.414937,0.627981,cluster0
31212,e82c24cb3ba8d54d,0.414925,0.62797,cluster0
31213,e82c24cb3ba8d54d,0.414947,0.627967,cluster0
31214,e82c24cb3ba8d54d,0.414937,0.627981,cluster0
31215,e82c24cb3ba8d54d,0.414931,0.62798,cluster0
31216,e82c24cb3ba8d54d,0.414937,0.627981,cluster0
31217,e82c24cb3ba8d54d,0.414925,0.62797,cluster0
31218,e82c24cb3ba8d54d,0.414937,0.627981,cluster0
31219,e82c24cb3ba8d54d,0.414925,0.62797,cluster0
31220,e82c24cb3ba8d54d,0.414937,0.627981,cluster0
31221,e8719ec1dca7d0a4,0.35745,0.675052,cluster10
31222,e8719ec1dca7d0a4,0.35745,0.675053,cluster10
31223,e3a3a07fc980cab6,0.446351,0.644859,cluster6
31224,e3a3a07fc980cab6,0.446351,0.644859,cluster6
31225,e3a3a07fc980cab6,0.446389,0.644853,cluster6
31226,e3b184911391d1c7,0.358788,0.673254,cluster10
31227,e3b184911391d1c7,0.358791,0.673252,cluster10
31228,e3b184911391d1c7,0.358791,0.673252,cluster10
31229,e3b184911391d1c7,0.358788,0.673254,cluster10
31230,e3b184911391d1c7,0.358788,0.673254,cluster10
31231,e3b184911391d1c7,0.358788,0.673254,cluster10
31232,e3b184911391d1c7,0.358337,0.673271,cluster10
31233,e3b184911391d1c7,0.358337,0.673271,cluster10
31234,e3d993b2938c1edd,0.402812,0.657361,cluster5
31235,e3d993b2938c1edd,0.4028,0.657361,cluster5
31236,e43a40ccda114ce1,0.355203,0.623223,cluster2
31237,e440f605b05fa518,0.26006,0.628843,cluster1
31238,e440f605b05fa518,0.26006,0.628843,cluster1
31239,e440f605b05fa518,0.26006,0.628843,cluster1
31240,e4740a490a3edc8a,0.54946,0.723629,cluster9
31241,e4740a490a3edc8a,0.54946,0.723629,cluster9
31242,e4740a490a3edc8a,0.54946,0.723632,cluster9
31243,e4740a490a3edc8a,0.54946,0.723632,cluster9
31244,e4740a490a3edc8a,0.54946,0.72363,cluster9
31245,e4740a490a3edc8a,0.54946,0.72363,cluster9
31246,e474c953826414e9,0.475239,0.683175,cluster3
31247,e474c953826414e9,0.475239,0.683175,cluster3
31248,e4996706176ebdf4,0.261672,0.629216,cluster1
31249,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31250,e4a354aed3c23c2b,0.357023,0.674551,cluster10
31251,e4e95513039e4780,0.358383,0.672279,cluster10
31252,e5271cb56fa55fec,0.277617,0.619131,cluster1
31253,e536623e5a0ebceb,0.443273,0.643544,cluster6
31254,e53c10aee59178cf,0.356379,0.674967,cluster10
31255,e53c10aee59178cf,0.356379,0.674967,cluster10
31256,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31257,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31258,e5dd657bc0b21b21,0.398639,0.624786,cluster0
31259,e5dd657bc0b21b21,0.398639,0.624786,cluster0
31260,e5dd657bc0b21b21,0.398639,0.624802,cluster0
31261,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31262,e5dd657bc0b21b21,0.398639,0.624786,cluster0
31263,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31264,e5dd657bc0b21b21,0.398644,0.624789,cluster0
31265,e5dd657bc0b21b21,0.398644,0.624789,cluster0
31266,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31267,e5dd657bc0b21b21,0.39865,0.624827,cluster0
31268,e5dd657bc0b21b21,0.398651,0.624828,cluster0
31269,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31270,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31271,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31272,e5dd657bc0b21b21,0.398639,0.624802,cluster0
31273,e5dd657bc0b21b21,0.398639,0.624802,cluster0
31274,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31275,e5dd657bc0b21b21,0.398639,0.624802,cluster0
31276,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31277,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31278,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31279,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31280,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31281,e5dd657bc0b21b21,0.398639,0.624802,cluster0
31282,e5dd657bc0b21b21,0.39864,0.624801,cluster0
31283,e5dd657bc0b21b21,0.398639,0.624802,cluster0
31284,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31285,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31286,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31287,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31288,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31289,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31290,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31291,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31292,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31293,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31294,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31295,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31296,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31297,e5dd657bc0b21b21,0.398651,0.624813,cluster0
31298,e5dd657bc0b21b21,0.398653,0.624812,cluster0
31299,e5ff13ef40350a79,0.25458,0.611691,cluster1
31300,e5ff13ef40350a79,0.254579,0.611691,cluster1
31301,e5ff13ef40350a79,0.254543,0.611686,cluster1
31302,e5ff13ef40350a79,0.254579,0.611691,cluster1
31303,e5ff13ef40350a79,0.254543,0.611686,cluster1
31304,e5ff13ef40350a79,0.254579,0.611691,cluster1
31305,e5ff13ef40350a79,0.25457,0.611696,cluster1
31306,e5ff13ef40350a79,0.254579,0.611691,cluster1
31307,e5ff13ef40350a79,0.254543,0.611686,cluster1
31308,e5ff13ef40350a79,0.254579,0.611691,cluster1
31309,e6437df109998a1d,0.359065,0.676218,cluster10
31310,e6437df109998a1d,0.359062,0.67622,cluster10
31311,e6437df109998a1d,0.359064,0.676217,cluster10
31312,e6437df109998a1d,0.359066,0.676218,cluster10
31313,e6437df109998a1d,0.359065,0.676218,cluster10
31314,e6437df109998a1d,0.359064,0.676218,cluster10
31315,e6437df109998a1d,0.359064,0.676217,cluster10
31316,e6437df109998a1d,0.359064,0.676217,cluster10
31317,e6437df109998a1d,0.359064,0.676222,cluster10
31318,e6437df109998a1d,0.359064,0.676222,cluster10
31319,e6437df109998a1d,0.359061,0.676221,cluster10
31320,e6437df109998a1d,0.359061,0.676221,cluster10
31321,e6437df109998a1d,0.359062,0.676221,cluster10
31322,e6437df109998a1d,0.359062,0.676221,cluster10
31323,e6437df109998a1d,0.359061,0.676221,cluster10
31324,e6437df109998a1d,0.359062,0.676221,cluster10
31325,e6437df109998a1d,0.359061,0.676221,cluster10
31326,e6444390a03640ab,0.448315,0.641505,cluster6
31327,e6444390a03640ab,0.448232,0.641499,cluster6
31328,e6444390a03640ab,0.448232,0.641499,cluster6
31329,e6444390a03640ab,0.448238,0.641455,cluster6
31330,e6444390a03640ab,0.448269,0.64149,cluster6
31331,e6444390a03640ab,0.448269,0.64149,cluster6
31332,e65819e6550ddbfa,0.430687,0.655377,cluster4
31333,e65819e6550ddbfa,0.430687,0.655377,cluster4
31334,e65819e6550ddbfa,0.430687,0.655377,cluster4
31335,e67e300d2b7549ab,0.253379,0.627873,cluster1
31336,e67e300d2b7549ab,0.25338,0.627874,cluster1
31337,e67e300d2b7549ab,0.25338,0.627873,cluster1
31338,e67e5567ff3416ed,0.482345,0.695141,cluster3
31339,e67e5567ff3416ed,0.482345,0.695141,cluster3
31340,e67e5567ff3416ed,0.482364,0.695134,cluster3
31341,e687500f51515e8,0.449334,0.675454,cluster6
31342,e687500f51515e8,0.449447,0.675229,cluster6
31343,e68ab828d293b676,0.428905,0.635906,cluster4
31344,e68ab828d293b676,0.428909,0.635884,cluster4
31345,e68ab828d293b676,0.428894,0.635946,cluster4
31346,e68ab828d293b676,0.428909,0.635884,cluster4
31347,e68ab828d293b676,0.428893,0.635946,cluster4
31348,e68ab828d293b676,0.428909,0.635884,cluster4
31349,e68ab828d293b676,0.428893,0.635946,cluster4
31350,e698866ca93703d2,0.484507,0.685479,cluster3
31351,e698866ca93703d2,0.484479,0.685478,cluster3
31352,e6dc10a883f4b9f4,0.326621,0.674503,cluster10
31353,e6dc10a883f4b9f4,0.326621,0.674504,cluster10
31354,e7775425ed554c6,0.244115,0.6138,cluster1
31355,e7775425ed554c6,0.244121,0.613794,cluster1
31356,e7775425ed554c6,0.244145,0.61381,cluster1
31357,e7775425ed554c6,0.244121,0.613794,cluster1
31358,e7775425ed554c6,0.244108,0.613802,cluster1
31359,e7776d49eee4b83e,0.347085,0.667188,cluster10
31360,e7776d49eee4b83e,0.347086,0.667186,cluster10
31361,e7776d49eee4b83e,0.347069,0.667197,cluster10
31362,e7776d49eee4b83e,0.34707,0.667197,cluster10
31363,e783caee79e7e19e,0.394205,0.605108,cluster0
31364,e7eb4f5798e564bd,0.421975,0.649954,cluster4
31365,e7eb4f5798e564bd,0.421974,0.649954,cluster4
31366,e7eb4f5798e564bd,0.421491,0.649918,cluster4
31367,e823ec0567e167b5,0.25886,0.634001,cluster1
31368,e823ec0567e167b5,0.258872,0.633998,cluster1
31369,e823ec0567e167b5,0.25886,0.634001,cluster1
31370,e823ec0567e167b5,0.25886,0.634001,cluster1
31371,e823ec0567e167b5,0.258951,0.63397,cluster1
31372,e823ec0567e167b5,0.25886,0.634001,cluster1
31373,e823ec0567e167b5,0.259016,0.634024,cluster1
31374,e823ec0567e167b5,0.258951,0.63397,cluster1
31375,e8f5df471f194f0e,0.257227,0.627876,cluster1
31376,e8f5df471f194f0e,0.257228,0.627876,cluster1
31377,e8f5df471f194f0e,0.257228,0.627876,cluster1
31378,e90b2966f6c5c2f3,0.483495,0.685173,cluster3
31379,e90b2966f6c5c2f3,0.483496,0.685173,cluster3
31380,e90b2966f6c5c2f3,0.483515,0.685176,cluster3
31381,e90b2966f6c5c2f3,0.483514,0.685176,cluster3
31382,e90b2966f6c5c2f3,0.483514,0.685176,cluster3
31383,e90b2966f6c5c2f3,0.483514,0.685176,cluster3
31384,e9a76967f721f0eb,0.266235,0.634032,cluster1
31385,e9a76967f721f0eb,0.266235,0.634032,cluster1
31386,e9c081d999886fda,0.368615,0.664117,cluster7
31387,e9c081d999886fda,0.368529,0.664166,cluster7
31388,e9c081d999886fda,0.368664,0.664098,cluster7
31389,e9c081d999886fda,0.368615,0.664117,cluster7
31390,e9c081d999886fda,0.368615,0.664117,cluster7
31391,e9c081d999886fda,0.368664,0.664098,cluster7
31392,e9c67dc3515f3bc0,0.415206,0.668737,cluster4
31393,e9c67dc3515f3bc0,0.415208,0.668736,cluster4
31394,e9d00ea7dc656899,0.507582,0.702678,cluster3
31395,e9d00ea7dc656899,0.507589,0.702658,cluster3
31396,e9d00ea7dc656899,0.507589,0.702658,cluster3
31397,e9d00ea7dc656899,0.507654,0.702742,cluster3
31398,e9f2e7463445f9d7,0.42699,0.664835,cluster4
31399,e9f2e7463445f9d7,0.426608,0.664858,cluster4
31400,e9f2e7463445f9d7,0.426608,0.664857,cluster4
31401,ea00a50a967198fb,0.50825,0.695696,cluster3
31402,ea00a50a967198fb,0.508258,0.695684,cluster3
31403,ea00a50a967198fb,0.50825,0.695696,cluster3
31404,ea00a50a967198fb,0.508258,0.695684,cluster3
31405,ea00a50a967198fb,0.50825,0.695696,cluster3
31406,ea00a50a967198fb,0.508258,0.695684,cluster3
31407,ea00a50a967198fb,0.50825,0.695696,cluster3
31408,ea00a50a967198fb,0.508259,0.69569,cluster3
31409,ea00a50a967198fb,0.50825,0.695696,cluster3
31410,ea00a50a967198fb,0.508259,0.69569,cluster3
31411,ea00a50a967198fb,0.50825,0.695696,cluster3
31412,ea00a50a967198fb,0.508255,0.695683,cluster3
31413,ea00a50a967198fb,0.50825,0.695696,cluster3
31414,ea00a50a967198fb,0.508258,0.695684,cluster3
31415,ea00a50a967198fb,0.50825,0.695696,cluster3
31416,ea00a50a967198fb,0.508253,0.695712,cluster3
31417,ea00a50a967198fb,0.508288,0.695704,cluster3
31418,ea00a50a967198fb,0.508252,0.695707,cluster3
31419,ea00a50a967198fb,0.508254,0.695703,cluster3
31420,ea00a50a967198fb,0.508251,0.695706,cluster3
31421,ea00a50a967198fb,0.508254,0.695703,cluster3
31422,ea00a50a967198fb,0.508253,0.695707,cluster3
31423,ea00a50a967198fb,0.508254,0.695703,cluster3
31424,ea00a50a967198fb,0.508288,0.695704,cluster3
31425,ea00a50a967198fb,0.508257,0.695701,cluster3
31426,ea00a50a967198fb,0.508254,0.695704,cluster3
31427,ea00a50a967198fb,0.508253,0.695695,cluster3
31428,ea00a50a967198fb,0.508255,0.6957,cluster3
31429,ea00a50a967198fb,0.508288,0.695704,cluster3
31430,ea00a50a967198fb,0.508254,0.695703,cluster3
31431,ea00a50a967198fb,0.508253,0.695706,cluster3
31432,ea00a50a967198fb,0.508252,0.695695,cluster3
31433,ea00a50a967198fb,0.508254,0.695703,cluster3
31434,ea00a50a967198fb,0.508252,0.695707,cluster3
31435,ea00a50a967198fb,0.508288,0.695704,cluster3
31436,ea19febfd0d6a2c3,0.435029,0.651171,cluster4
31437,ea19febfd0d6a2c3,0.434924,0.65117,cluster4
31438,ea19febfd0d6a2c3,0.434882,0.651108,cluster4
31439,eab37d658d538554,0.358078,0.672944,cluster10
31440,eab37d658d538554,0.358091,0.672949,cluster10
31441,eab37d658d538554,0.358086,0.672951,cluster10
31442,eab37d658d538554,0.358078,0.672944,cluster10
31443,eab37d658d538554,0.358086,0.672951,cluster10
31444,eab37d658d538554,0.358096,0.672946,cluster10
31445,eab37d658d538554,0.358086,0.672951,cluster10
31446,eab37d658d538554,0.358083,0.672942,cluster10
31447,eab37d658d538554,0.358086,0.672951,cluster10
31448,eb95634f01e651aa,0.368485,0.662601,cluster7
31449,eb95634f01e651aa,0.368425,0.662464,cluster7
31450,eb95634f01e651aa,0.368485,0.662601,cluster7
31451,eb95634f01e651aa,0.368493,0.662431,cluster7
31452,eb95634f01e651aa,0.368501,0.662105,cluster7
31453,ebb6b7f70123254d,0.352323,0.66872,cluster10
31454,ebb6b7f70123254d,0.352323,0.66872,cluster10
31455,ebb6b7f70123254d,0.352323,0.66872,cluster10
31456,ebb6b7f70123254d,0.352323,0.66872,cluster10
31457,ebb6b7f70123254d,0.352323,0.66872,cluster10
31458,ebb6b7f70123254d,0.352323,0.66872,cluster10
31459,ebb6b7f70123254d,0.352323,0.66872,cluster10
31460,ebb6b7f70123254d,0.352258,0.668662,cluster10
31461,ebb98cc78b1a561,0.257325,0.601733,cluster1
31462,ebe69cbf7e9bde32,0.355881,0.674093,cluster10
31463,ebe69cbf7e9bde32,0.35588,0.674091,cluster10
31464,ec1ba8f2-93c0-30f0-8d0f-64fb17a49a1e,0.367712,0.660013,cluster7
31465,ec1ba8f2-93c0-30f0-8d0f-64fb17a49a1e,0.367705,0.660012,cluster7
31466,ec2def97232c7ebd,0.450309,0.600571,cluster8
31467,ece322212e1f10b2,0.336908,0.591648,cluster2
31468,ece322212e1f10b2,0.336895,0.591652,cluster2
31469,ece322212e1f10b2,0.336912,0.59165,cluster2
31470,ece322212e1f10b2,0.336908,0.591648,cluster2
31471,ece322212e1f10b2,0.336908,0.591648,cluster2
31472,ece322212e1f10b2,0.336908,0.591648,cluster2
31473,ece322212e1f10b2,0.336908,0.591648,cluster2
31474,ece322212e1f10b2,0.336933,0.591644,cluster2
31475,ece322212e1f10b2,0.336926,0.591652,cluster2
31476,ece322212e1f10b2,0.336926,0.591652,cluster2
31477,ece322212e1f10b2,0.336933,0.591644,cluster2
31478,ece322212e1f10b2,0.336933,0.591644,cluster2
31479,ece322212e1f10b2,0.336908,0.591648,cluster2
31480,ece322212e1f10b2,0.336933,0.591644,cluster2
31481,ece322212e1f10b2,0.336908,0.591648,cluster2
31482,ece322212e1f10b2,0.336933,0.591644,cluster2
31483,ece322212e1f10b2,0.336908,0.591648,cluster2
31484,ece322212e1f10b2,0.336926,0.591644,cluster2
31485,ece322212e1f10b2,0.336908,0.591648,cluster2
31486,ece322212e1f10b2,0.336933,0.591644,cluster2
31487,ece322212e1f10b2,0.336908,0.591648,cluster2
31488,ece322212e1f10b2,0.336933,0.591644,cluster2
31489,ece322212e1f10b2,0.336933,0.591644,cluster2
31490,ece322212e1f10b2,0.336908,0.591648,cluster2
31491,ece322212e1f10b2,0.336926,0.591644,cluster2
31492,e8972e645fc770d9,0.320489,0.62872,cluster2
31493,e8972e645fc770d9,0.320489,0.62872,cluster2
31494,e8f5df471f194f0e,0.257227,0.627876,cluster1
31495,e93488502eaa4a7,0.267182,0.627976,cluster1
31496,e93488502eaa4a7,0.267182,0.627976,cluster1
31497,e93488502eaa4a7,0.267182,0.627976,cluster1
31498,e93488502eaa4a7,0.267182,0.627976,cluster1
31499,e93488502eaa4a7,0.267173,0.627972,cluster1
31500,e9a76967f721f0eb,0.266235,0.634032,cluster1
31501,e9f2e7463445f9d7,0.42605,0.664833,cluster4
31502,e9f2e7463445f9d7,0.42605,0.664833,cluster4
31503,e9f2e7463445f9d7,0.426478,0.664928,cluster4
31504,e9f2e7463445f9d7,0.42605,0.664833,cluster4
31505,e9f2e7463445f9d7,0.426054,0.664837,cluster4
31506,e9f2e7463445f9d7,0.42605,0.664833,cluster4
31507,e9f2e7463445f9d7,0.426054,0.664837,cluster4
